energy_type,country,year,consommation
Total,North Macedonia,2016,1847.733
Total,North Macedonia,2017,1858.961
Total,North Macedonia,2018,1832.761
Total,North Macedonia,2019,1937.818
Total,North Macedonia,2020,1814.178
Total,North Macedonia,2021,1968.877
Total,North Macedonia,2022,1812.605
Total,Malta,2011,388.461
Total,Malta,2012,407.257
Total,Malta,2013,421.114
Total,Malta,2014,435.716
Total,Malta,2015,462.343
Total,Malta,2016,458.759
Total,Malta,2017,492.38
Total,Malta,2018,514.389
Total,Malta,2019,545.428
Total,Malta,2020,500.753
Total,Malta,2021,525.035
Total,Malta,2022,591.37
Total,Netherlands,2011,46828.589
Total,Netherlands,2012,47027.156
Total,Netherlands,2013,46898.823
Total,Netherlands,2014,42352.359
Total,Netherlands,2015,43376.614
Total,Netherlands,2016,44357.793
Total,Netherlands,2017,44555.075
Total,Netherlands,2018,44904.181
Total,Netherlands,2019,44133.779
Total,Netherlands,2020,41872.517
Total,Netherlands,2021,43214.956
Total,Netherlands,2022,39392.365
Total,Norway,2011,19098.411
Total,Norway,2012,19324.254
Total,Norway,2013,19306.574
Total,Norway,2014,18872.169
Total,Norway,2015,19168.292
Total,Norway,2016,19534.437
Total,Norway,2017,19702.222
Total,Norway,2018,19840.264
Total,Norway,2019,19736.207
Total,Norway,2020,19440.387
Total,Norway,2021,20410.146
Total,Norway,2022,19808.23
Total,Poland,2011,63610.484
Total,Poland,2012,63257.875
Total,Poland,2013,62106.266
Total,Poland,2014,60203.43
Total,Poland,2015,60861.494
Total,Poland,2016,65136.465
Total,Poland,2017,69241.05
Total,Poland,2018,73082.654
Total,Poland,2019,71890.699
Total,Poland,2020,70231.513
Total,Poland,2021,74187.097
Total,Poland,2022,71228.668
Total,Portugal,2011,16441.254
Total,Portugal,2012,15111.588
Total,Portugal,2013,14908.318
Total,Portugal,2014,15386.388
Total,Portugal,2015,15550.875
Total,Portugal,2016,15640.739
Total,Portugal,2017,15900.697
Total,Portugal,2018,16152.622
Total,Portugal,2019,16354.725
Total,Portugal,2020,15156.57
Total,Portugal,2021,15772.048
Total,Portugal,2022,16170.756
Total,Romania,2011,22590.604
Total,Romania,2012,22629.168
Total,Romania,2013,21631.325
Total,Romania,2014,21470.367
Total,Romania,2015,21600.24
Total,Romania,2016,21935.25
Total,Romania,2017,22980.154
Total,Romania,2018,23444.791
Total,Romania,2019,23712.653
Total,Romania,2020,23472.38
Total,Romania,2021,25279.75
Total,Romania,2022,23919.775
Total,Serbia,2011,9082.112
Total,Serbia,2012,8412.293
Total,Serbia,2013,8201.681
Total,Serbia,2014,7681.742
Total,Serbia,2015,7885.89
Total,Serbia,2016,8206.334
Total,Serbia,2017,8363.238
Total,Serbia,2018,8435.035
Total,Serbia,2019,8387.52
Total,Serbia,2020,8715.951
Total,Serbia,2021,9268.268
Total,Serbia,2022,9491.229
Total,Sweden,2011,32064.667
Total,Sweden,2012,32311.573
Total,Sweden,2013,31671.579
Total,Sweden,2014,30928.825
Total,Sweden,2015,31510.948
Total,Sweden,2016,32037.681
Total,Sweden,2017,31849.848
Total,Sweden,2018,31729.198
Total,Sweden,2019,31304.164
Total,Sweden,2020,31019.209
Total,Sweden,2021,32156.109
Total,Sweden,2022,31202.144
Total,Slovenia,2011,5037.235
Total,Slovenia,2012,4909.818
Total,Slovenia,2013,4804.23
Total,Slovenia,2014,4608.016
Total,Slovenia,2015,4715.243
Total,Slovenia,2016,4893.658
Total,Slovenia,2017,4958.98
Total,Slovenia,2018,4952.698
Total,Slovenia,2019,4862.689
Total,Slovenia,2020,4445.871
Total,Slovenia,2021,4767.622
Total,Slovenia,2022,4754.182
Total,Slovakia,2011,10402.286
Total,Slovakia,2012,9948.967
Total,Slovakia,2013,10107.882
Total,Slovakia,2014,9113.614
Total,Slovakia,2015,9525.304
Total,Slovakia,2016,9884.214
Total,Slovakia,2017,10538.548
Total,Slovakia,2018,10400.003
Total,Slovakia,2019,10242.955
Total,Slovakia,2020,9611.131
Total,Slovakia,2021,10508.333
Total,Slovakia,2022,9915.221
Total,Türkiye,2011,76076.088
Total,Türkiye,2012,79158.418
Total,Türkiye,2013,78466.784
Total,Türkiye,2014,80844.293
Total,Türkiye,2015,86846.978
Total,Türkiye,2016,90318.129
Total,Türkiye,2017,100475.004
Total,Türkiye,2018,98632.997
Total,Türkiye,2019,99100.143
Total,Türkiye,2020,101143.008
Total,Türkiye,2021,109801.743
Total,Türkiye,2022,106458.457
Total,Ukraine,2011,69646.492
Total,Ukraine,2012,66404.075
Total,Ukraine,2013,65144.066
Total,Ukraine,2014,57893.824
Total,Ukraine,2015,47488.152
Total,Ukraine,2016,48826.188
Total,Ukraine,2017,47345.792
Total,Ukraine,2018,48417.734
Total,Ukraine,2019,46886.431
Total,Ukraine,2020,44184.237
Total,United Kingdom,2011,118840.372
Total,United Kingdom,2012,122658.595
Total,United Kingdom,2013,123395.413
Total,United Kingdom,2014,116594.037
Total,United Kingdom,2015,120063.341
Total,United Kingdom,2016,121886.092
Total,United Kingdom,2017,120950.747
Total,United Kingdom,2018,122583.69
Total,United Kingdom,2019,121414.483
Total,Kosovo*,2011,1266.098
Total,Kosovo*,2012,1219.372
Total,Kosovo*,2013,1167.578
Total,Kosovo*,2014,1230.7
Total,Kosovo*,2015,1339.928
Total,Kosovo*,2016,1433.037
Total,Kosovo*,2017,1516.064
Total,Kosovo*,2018,1471.026
Total,Kosovo*,2019,1515.131
Total,Kosovo*,2020,1524.673
Total,Kosovo*,2021,1659.361
Total,Kosovo*,2022,1486.983
Non-renewable waste,Albania,2011,0
Non-renewable waste,Albania,2012,0
Non-renewable waste,Albania,2013,0
Non-renewable waste,Albania,2014,0
Non-renewable waste,Albania,2015,0
Non-renewable waste,Albania,2016,0
Non-renewable waste,Albania,2017,0
Non-renewable waste,Albania,2018,0
Non-renewable waste,Albania,2019,0
Non-renewable waste,Albania,2020,0
Non-renewable waste,Albania,2021,0
Non-renewable waste,Albania,2022,0
Non-renewable waste,Austria,2011,245.274
Non-renewable waste,Austria,2012,231.945
Non-renewable waste,Austria,2013,228.612
Non-renewable waste,Austria,2014,239.495
Non-renewable waste,Austria,2015,236.925
Non-renewable waste,Austria,2016,267.386
Non-renewable waste,Austria,2017,264.591
Non-renewable waste,Austria,2018,273.815
Non-renewable waste,Austria,2019,243.123
Non-renewable waste,Austria,2020,250.945
Non-renewable waste,Austria,2021,248.758
Non-renewable waste,Austria,2022,285.744
Non-renewable waste,Bosnia and Herzegovina,2014,0
Non-renewable waste,Bosnia and Herzegovina,2015,0
Non-renewable waste,Bosnia and Herzegovina,2016,0
Non-renewable waste,Bosnia and Herzegovina,2017,0
Non-renewable waste,Bosnia and Herzegovina,2018,0
Non-renewable waste,Bosnia and Herzegovina,2019,0
Non-renewable waste,Bosnia and Herzegovina,2020,0
Non-renewable waste,Bosnia and Herzegovina,2021,0
Non-renewable waste,Bosnia and Herzegovina,2022,0
Non-renewable waste,Belgium,2011,203.461
Non-renewable waste,Belgium,2012,161.658
Non-renewable waste,Belgium,2013,180.668
Non-renewable waste,Belgium,2014,173.132
Non-renewable waste,Belgium,2015,165.281
Non-renewable waste,Belgium,2016,160.483
Non-renewable waste,Belgium,2017,129.02
Non-renewable waste,Belgium,2018,145.35
Non-renewable waste,Belgium,2019,154.077
Non-renewable waste,Belgium,2020,144.681
Non-renewable waste,Belgium,2021,147.745
Non-renewable waste,Belgium,2022,149.766
Non-renewable waste,Bulgaria,2011,9.076
Non-renewable waste,Bulgaria,2012,7.309
Non-renewable waste,Bulgaria,2013,13.447
Non-renewable waste,Bulgaria,2014,13.089
Non-renewable waste,Bulgaria,2015,18.272
Non-renewable waste,Bulgaria,2016,31.504
Non-renewable waste,Bulgaria,2017,38.629
Non-renewable waste,Bulgaria,2018,43.642
Non-renewable waste,Bulgaria,2019,57.242
Non-renewable waste,Bulgaria,2020,58.501
Non-renewable waste,Bulgaria,2021,67.549
Non-renewable waste,Bulgaria,2022,70.154
Non-renewable waste,Cyprus,2011,0.096
Non-renewable waste,Cyprus,2012,0.573
Non-renewable waste,Cyprus,2013,1.075
Non-renewable waste,Cyprus,2014,7.548
Non-renewable waste,Cyprus,2015,12.324
Non-renewable waste,Cyprus,2016,15.835
Non-renewable waste,Cyprus,2017,21.553
Non-renewable waste,Cyprus,2018,22.969
Non-renewable waste,Cyprus,2019,30.786
Non-renewable waste,Cyprus,2020,34.802
Non-renewable waste,Cyprus,2021,40.421
Non-renewable waste,Cyprus,2022,46.52
Non-renewable waste,Czechia,2011,164.35
Non-renewable waste,Czechia,2012,168.912
Non-renewable waste,Czechia,2013,163.657
Non-renewable waste,Czechia,2014,196.857
Non-renewable waste,Czechia,2015,221.553
Non-renewable waste,Czechia,2016,246.274
Non-renewable waste,Czechia,2017,241.147
Non-renewable waste,Czechia,2018,284.85
Non-renewable waste,Czechia,2019,296.601
Non-renewable waste,Czechia,2020,299.878
Non-renewable waste,Czechia,2021,296.606
Non-renewable waste,Czechia,2022,287.823
Non-renewable waste,Germany,2011,906.325
Non-renewable waste,Germany,2012,900.76
Non-renewable waste,Germany,2013,1005.923
Non-renewable waste,Germany,2014,1017.77
Non-renewable waste,Germany,2015,1026.225
Non-renewable waste,Germany,2016,1132.416
Non-renewable waste,Germany,2017,1126.684
Non-renewable waste,Germany,2018,1244.674
Non-renewable waste,Germany,2019,1273.717
Non-renewable waste,Germany,2020,1296.336
Non-renewable waste,Germany,2021,1291.511
Non-renewable waste,Germany,2022,1237.484
Non-renewable waste,Denmark,2011,23.741
Non-renewable waste,Denmark,2012,21.472
Non-renewable waste,Denmark,2013,21.233
Non-renewable waste,Denmark,2014,24.073
Non-renewable waste,Denmark,2015,21.563
Non-renewable waste,Denmark,2016,25.626
Non-renewable waste,Denmark,2017,35.93
Non-renewable waste,Denmark,2018,45.145
Non-renewable waste,Denmark,2019,43.422
Non-renewable waste,Denmark,2020,40.631
Non-renewable waste,Denmark,2021,36.85
Non-renewable waste,Denmark,2022,34.236
Non-renewable waste,Estonia,2011,0
Non-renewable waste,Estonia,2012,0
Non-renewable waste,Estonia,2013,57.92
Non-renewable waste,Estonia,2014,16.886
Non-renewable waste,Estonia,2015,18.845
Non-renewable waste,Estonia,2016,17.627
Non-renewable waste,Estonia,2017,16.694
Non-renewable waste,Estonia,2018,8.966
Non-renewable waste,Estonia,2019,17.444
Non-renewable waste,Estonia,2020,3.836
Non-renewable waste,Estonia,2021,0.305
Non-renewable waste,Estonia,2022,0.263
Non-renewable waste,Greece,2011,0
Non-renewable waste,Greece,2012,0
Non-renewable waste,Greece,2013,0
Non-renewable waste,Greece,2014,0
Non-renewable waste,Greece,2015,64.536
Non-renewable waste,Greece,2016,27.539
Non-renewable waste,Greece,2017,0
Non-renewable waste,Greece,2018,0
Non-renewable waste,Greece,2019,0
Non-renewable waste,Greece,2020,0
Non-renewable waste,Greece,2021,0
Non-renewable waste,Greece,2022,0
Non-renewable waste,Spain,2011,179.272
Non-renewable waste,Spain,2012,169.504
Non-renewable waste,Spain,2013,152.926
Non-renewable waste,Spain,2014,170.214
Non-renewable waste,Spain,2015,164.101
Non-renewable waste,Spain,2016,209.212
Non-renewable waste,Spain,2017,219.618
Non-renewable waste,Spain,2018,226.439
Non-renewable waste,Spain,2019,217.27
Non-renewable waste,Spain,2020,193.396
Non-renewable waste,Spain,2021,213.284
Non-renewable waste,Spain,2022,212.04
Non-renewable waste,Finland,2011,21.783
Non-renewable waste,Finland,2012,39.863
Non-renewable waste,Finland,2013,52.713
Non-renewable waste,Finland,2014,55.436
Non-renewable waste,Finland,2015,48.677
Non-renewable waste,Finland,2016,51.137
Non-renewable waste,Finland,2017,54.17
Non-renewable waste,Finland,2018,53.191
Non-renewable waste,Finland,2019,49.322
Non-renewable waste,Finland,2020,50.396
Non-renewable waste,Finland,2021,52.498
Non-renewable waste,Finland,2022,57.06
Non-renewable waste,France,2011,426.44
Non-renewable waste,France,2012,413.962
Non-renewable waste,France,2013,441.674
Non-renewable waste,France,2014,430.935
Non-renewable waste,France,2015,401.843
Non-renewable waste,France,2016,462.424
Non-renewable waste,France,2017,404.183
Non-renewable waste,France,2018,427.832
Non-renewable waste,France,2019,452.295
Non-renewable waste,France,2020,383.807
Non-renewable waste,France,2021,479.398
Non-renewable waste,France,2022,515.372
Non-renewable waste,Georgia,2013,0
Non-renewable waste,Georgia,2014,0
Non-renewable waste,Georgia,2015,0
Non-renewable waste,Georgia,2016,0
Non-renewable waste,Georgia,2017,0
Non-renewable waste,Georgia,2018,0
Non-renewable waste,Georgia,2019,0
Non-renewable waste,Georgia,2020,0
Non-renewable waste,Georgia,2021,0
Non-renewable waste,Georgia,2022,0
Non-renewable waste,Croatia,2011,4.275
Non-renewable waste,Croatia,2012,8.145
Non-renewable waste,Croatia,2013,8.742
Non-renewable waste,Croatia,2014,10.151
Non-renewable waste,Croatia,2015,9.315
Non-renewable waste,Croatia,2016,10.151
Non-renewable waste,Croatia,2017,11.529
Non-renewable waste,Croatia,2018,19.53
Non-renewable waste,Croatia,2019,26.963
Non-renewable waste,Croatia,2020,38.939
Non-renewable waste,Croatia,2021,45.178
Non-renewable waste,Croatia,2022,46.217
Non-renewable waste,Hungary,2011,38.43
Non-renewable waste,Hungary,2012,35.158
Non-renewable waste,Hungary,2013,33.438
Non-renewable waste,Hungary,2014,48.39
Non-renewable waste,Hungary,2015,59.592
Non-renewable waste,Hungary,2016,64.106
Non-renewable waste,Hungary,2017,78.891
Non-renewable waste,Hungary,2018,99.718
Non-renewable waste,Hungary,2019,116.485
Non-renewable waste,Hungary,2020,115.769
Non-renewable waste,Hungary,2021,141.54
Non-renewable waste,Hungary,2022,113.715
Non-renewable waste,Ireland,2011,14.183
Non-renewable waste,Ireland,2012,27.363
Non-renewable waste,Ireland,2013,38.528
Non-renewable waste,Ireland,2014,41.581
Non-renewable waste,Ireland,2015,43.983
Non-renewable waste,Ireland,2016,41.707
Non-renewable waste,Ireland,2017,56.862
Non-renewable waste,Ireland,2018,54.733
Non-renewable waste,Ireland,2019,56.673
Non-renewable waste,Ireland,2020,53.605
Non-renewable waste,Ireland,2021,53.923
Non-renewable waste,Ireland,2022,58.388
Non-renewable waste,Iceland,2011,0
Non-renewable waste,Iceland,2012,0
Non-renewable waste,Iceland,2013,0
Non-renewable waste,Iceland,2014,0
Non-renewable waste,Iceland,2015,0
Non-renewable waste,Iceland,2016,0
Non-renewable waste,Iceland,2017,0
Non-renewable waste,Iceland,2018,0
Non-renewable waste,Iceland,2019,0
Non-renewable waste,Iceland,2020,0
Non-renewable waste,Iceland,2021,0
Non-renewable waste,Italy,2011,248.806
Non-renewable waste,Italy,2012,280.668
Non-renewable waste,Italy,2013,280.883
Non-renewable waste,Italy,2014,271.926
Non-renewable waste,Italy,2015,268.558
Non-renewable waste,Italy,2016,276.464
Non-renewable waste,Italy,2017,245.146
Non-renewable waste,Italy,2018,252.225
Non-renewable waste,Italy,2019,283.596
Non-renewable waste,Italy,2020,312.516
Non-renewable waste,Italy,2021,292.161
Non-renewable waste,Italy,2022,298.567
Non-renewable waste,Lithuania,2011,0
Non-renewable waste,Lithuania,2012,0
Non-renewable waste,Lithuania,2013,0
Non-renewable waste,Lithuania,2014,0
Non-renewable waste,Lithuania,2015,0
Non-renewable waste,Lithuania,2016,0
Non-renewable waste,Lithuania,2017,0
Non-renewable waste,Lithuania,2018,1.051
Non-renewable waste,Lithuania,2019,2.006
Non-renewable waste,Lithuania,2020,1.6
Non-renewable waste,Lithuania,2021,2.603
Non-renewable waste,Lithuania,2022,2.58
Non-renewable waste,Luxembourg,2011,13.749
Non-renewable waste,Luxembourg,2012,14.41
Non-renewable waste,Luxembourg,2013,15.31
Non-renewable waste,Luxembourg,2014,15.286
Non-renewable waste,Luxembourg,2015,13.591
Non-renewable waste,Luxembourg,2016,13.031
Non-renewable waste,Luxembourg,2017,13.81
Non-renewable waste,Luxembourg,2018,14.906
Non-renewable waste,Luxembourg,2019,14.815
Non-renewable waste,Luxembourg,2020,23.338
Non-renewable waste,Luxembourg,2021,20.566
Non-renewable waste,Luxembourg,2022,20.984
Non-renewable waste,Latvia,2011,53.478
Non-renewable waste,Latvia,2012,55.675
Non-renewable waste,Latvia,2013,52.928
Non-renewable waste,Latvia,2014,65.3
Non-renewable waste,Latvia,2015,55.006
Non-renewable waste,Latvia,2016,36.687
Non-renewable waste,Latvia,2017,26.104
Non-renewable waste,Latvia,2018,45.249
Non-renewable waste,Latvia,2019,42.628
Non-renewable waste,Latvia,2020,52.62
Non-renewable waste,Latvia,2021,47.328
Non-renewable waste,Latvia,2022,50.048
Non-renewable waste,Moldova,2011,0
Non-renewable waste,Moldova,2012,0
Non-renewable waste,Moldova,2013,0
Non-renewable waste,Moldova,2014,0
Non-renewable waste,Moldova,2015,0
Non-renewable waste,Moldova,2016,0
Non-renewable waste,Moldova,2017,0
Non-renewable waste,Moldova,2018,0
Non-renewable waste,Moldova,2019,0
Non-renewable waste,Moldova,2020,0
Non-renewable waste,Moldova,2021,0
Non-renewable waste,Moldova,2022,0
Non-renewable waste,Montenegro,2011,0
Non-renewable waste,Montenegro,2012,0
Non-renewable waste,Montenegro,2013,0
Non-renewable waste,Montenegro,2014,0
Non-renewable waste,Montenegro,2015,0
Non-renewable waste,Montenegro,2016,0
Non-renewable waste,Montenegro,2017,0
Non-renewable waste,Montenegro,2018,0
Non-renewable waste,Montenegro,2019,0
Non-renewable waste,Montenegro,2020,0
Non-renewable waste,Montenegro,2021,0
Non-renewable waste,Montenegro,2022,0
Non-renewable waste,North Macedonia,2011,0
Non-renewable waste,North Macedonia,2012,0
Non-renewable waste,North Macedonia,2013,0
Non-renewable waste,North Macedonia,2014,0
Non-renewable waste,North Macedonia,2015,0
Non-renewable waste,North Macedonia,2016,0
Non-renewable waste,North Macedonia,2017,0
Non-renewable waste,North Macedonia,2018,0
Non-renewable waste,North Macedonia,2019,0
Non-renewable waste,North Macedonia,2020,0
Non-renewable waste,North Macedonia,2021,0
Non-renewable waste,North Macedonia,2022,0
Non-renewable waste,Malta,2011,0
Non-renewable waste,Malta,2012,0
Non-renewable waste,Malta,2013,0
Non-renewable waste,Malta,2014,0
Non-renewable waste,Malta,2015,0
Non-renewable waste,Malta,2016,0
Non-renewable waste,Malta,2017,0
Non-renewable waste,Malta,2018,0
Non-renewable waste,Malta,2019,0
Non-renewable waste,Malta,2020,0
Non-renewable waste,Malta,2021,0
Non-renewable waste,Malta,2022,0
Non-renewable waste,Netherlands,2011,50.062
Non-renewable waste,Netherlands,2012,40.747
Non-renewable waste,Netherlands,2013,40.819
Non-renewable waste,Netherlands,2014,40.914
Non-renewable waste,Netherlands,2015,45.733
Non-renewable waste,Netherlands,2016,47.813
Non-renewable waste,Netherlands,2017,48.334
Non-renewable waste,Netherlands,2018,59.435
Non-renewable waste,Netherlands,2019,55.785
Non-renewable waste,Netherlands,2020,51.039
Non-renewable waste,Netherlands,2021,38.48
Non-renewable waste,Netherlands,2022,36.481
Non-renewable waste,Norway,2011,75.124
Non-renewable waste,Norway,2012,74.869
Non-renewable waste,Norway,2013,88.634
Non-renewable waste,Norway,2014,96.937
Non-renewable waste,Norway,2015,95.22
Non-renewable waste,Norway,2016,95.131
Non-renewable waste,Norway,2017,90.687
Non-renewable waste,Norway,2018,101.44
Non-renewable waste,Norway,2019,101.495
Non-renewable waste,Norway,2020,103.215
Non-renewable waste,Norway,2021,96.454
Non-renewable waste,Norway,2022,99.96
Non-renewable waste,Poland,2011,419.796
Non-renewable waste,Poland,2012,400.545
Non-renewable waste,Poland,2013,433.816
Non-renewable waste,Poland,2014,495.199
Non-renewable waste,Poland,2015,486.362
Non-renewable waste,Poland,2016,636.835
Non-renewable waste,Poland,2017,722.994
Non-renewable waste,Poland,2018,807.435
Non-renewable waste,Poland,2019,820.102
Non-renewable waste,Poland,2020,812.123
Non-renewable waste,Poland,2021,767.661
Non-renewable waste,Poland,2022,779.554
Non-renewable waste,Portugal,2011,76.478
Non-renewable waste,Portugal,2012,62.745
Non-renewable waste,Portugal,2013,70.436
Non-renewable waste,Portugal,2014,86.056
Non-renewable waste,Portugal,2015,55.866
Non-renewable waste,Portugal,2016,90.475
Non-renewable waste,Portugal,2017,95.643
Non-renewable waste,Portugal,2018,87.239
