country,year,energy_type,production
Luxembourg,2013,Total,3966.254
Luxembourg,2014,Total,3816.042
Luxembourg,2015,Total,3720.585
Luxembourg,2016,Total,3682.673
Luxembourg,2017,Total,3756.180
Luxembourg,2018,Total,3890.878
Luxembourg,2019,Total,3945.155
Luxembourg,2020,Total,3421.989
Luxembourg,2021,Total,3599.070
Luxembourg,2022,Total,3180.237
Latvia,2011,Total,4259.457
Latvia,2012,Total,4419.055
Latvia,2013,Total,4343.138
Latvia,2014,Total,4342.844
Latvia,2015,Total,4272.070
Latvia,2016,Total,4269.072
Latvia,2017,Total,4411.164
Latvia,2018,Total,4639.996
Latvia,2019,Total,4490.786
Latvia,2020,Total,4303.131
Latvia,2021,Total,4502.201
Latvia,2022,Total,4260.473
Moldova,2011,Total,2565.780
Moldova,2012,Total,2510.028
Moldova,2013,Total,2538.526
Moldova,2014,Total,2562.194
Moldova,2015,Total,2577.636
Moldova,2016,Total,2675.233
Moldova,2017,Total,2802.061
Moldova,2018,Total,2928.689
Moldova,2019,Total,2787.043
Moldova,2020,Total,2695.927
Moldova,2021,Total,2964.279
Moldova,2022,Total,2642.730
Montenegro,2011,Total,1123.244
Montenegro,2012,Total,1057.274
Montenegro,2013,Total,981.322
Montenegro,2014,Total,956.041
Montenegro,2015,Total,999.975
Montenegro,2016,Total,969.744
Montenegro,2017,Total,1016.123
Montenegro,2018,Total,1050.357
Montenegro,2019,Total,1087.037
Montenegro,2020,Total,1017.484
Montenegro,2021,Total,1080.295
Montenegro,2022,Total,1043.217
North Macedonia,2011,Total,3118.220
North Macedonia,2012,Total,2996.132
North Macedonia,2013,Total,2772.277
North Macedonia,2014,Total,2694.823
North Macedonia,2015,Total,2646.571
North Macedonia,2016,Total,2689.800
North Macedonia,2017,Total,2742.380
North Macedonia,2018,Total,2568.515
North Macedonia,2019,Total,2833.996
North Macedonia,2020,Total,2581.634
North Macedonia,2021,Total,2660.368
North Macedonia,2022,Total,2714.572
Malta,2011,Total,831.754
Malta,2012,Total,881.478
Malta,2013,Total,776.974
Malta,2014,Total,780.250
Malta,2015,Total,641.810
Malta,2016,Total,594.334
Malta,2017,Total,685.508
Malta,2018,Total,689.847
Malta,2019,Total,736.457
Malta,2020,Total,701.898
Malta,2021,Total,720.957
Malta,2022,Total,790.122
Netherlands,2011,Total,77009.541
Netherlands,2012,Total,77195.002
Netherlands,2013,Total,75618.986
Netherlands,2014,Total,71379.094
Netherlands,2015,Total,65204.725
Netherlands,2016,Total,70954.064
Netherlands,2017,Total,69680.908
Netherlands,2018,Total,63679.488
Netherlands,2019,Total,72321.984
Netherlands,2020,Total,69788.766
Netherlands,2021,Total,71815.860
Netherlands,2022,Total,63978.283
Norway,2011,Total,28074.456
Norway,2012,Total,29896.937
Norway,2013,Total,31350.142
Norway,2014,Total,28797.905
Norway,2015,Total,25900.340
Norway,2016,Total,28640.085
Norway,2017,Total,30199.931
Norway,2018,Total,30247.893
Norway,2019,Total,28816.521
Norway,2020,Total,28504.313
Norway,2021,Total,29547.706
Norway,2022,Total,26254.266
Poland,2011,Total,101166.917
Poland,2012,Total,97254.171
Poland,2013,Total,97971.410
Poland,2014,Total,94238.384
Poland,2015,Total,95219.324
Poland,2016,Total,99899.211
Poland,2017,Total,104374.815
Poland,2018,Total,108970.234
Poland,2019,Total,104995.829
Poland,2020,Total,102502.369
Poland,2021,Total,109039.617
Poland,2022,Total,103680.019
Portugal,2011,Total,22854.705
Portugal,2012,Total,21439.290
Portugal,2013,Total,21463.211
Portugal,2014,Total,21749.038
Portugal,2015,Total,22542.371
Portugal,2016,Total,22371.881
Portugal,2017,Total,23362.560
Portugal,2018,Total,22670.814
Portugal,2019,Total,22447.447
Portugal,2020,Total,20877.003
Portugal,2021,Total,20878.132
Portugal,2022,Total,21196.904
Romania,2011,Total,35606.084
Romania,2012,Total,34851.422
Romania,2013,Total,31702.468
Romania,2014,Total,31378.656
Romania,2015,Total,31633.671
Romania,2016,Total,31504.390
Romania,2017,Total,33198.650
Romania,2018,Total,33454.778
Romania,2019,Total,33052.581
Romania,2020,Total,32174.534
Romania,2021,Total,34210.349
Romania,2022,Total,31574.081
Serbia,2011,Total,16276.137
Serbia,2012,Total,14566.606
Serbia,2013,Total,14895.691
Serbia,2014,Total,13287.293
Serbia,2015,Total,14744.285
Serbia,2016,Total,15313.003
Serbia,2017,Total,15615.634
Serbia,2018,Total,15387.931
Serbia,2019,Total,15274.777
Serbia,2020,Total,15875.521
Serbia,2021,Total,16124.581
Serbia,2022,Total,16280.771
Sweden,2011,Total,50090.559
Sweden,2012,Total,49995.259
Sweden,2013,Total,49103.980
Sweden,2014,Total,48597.953
Sweden,2015,Total,46284.600
Sweden,2016,Total,48267.421
Sweden,2017,Total,49391.858
Sweden,2018,Total,50113.650
Sweden,2019,Total,48827.359
Sweden,2020,Total,44440.132
Sweden,2021,Total,46815.333
Sweden,2022,Total,45116.763
Slovenia,2011,Total,7218.942
Slovenia,2012,Total,6941.239
Slovenia,2013,Total,6756.874
Slovenia,2014,Total,6528.245
Slovenia,2015,Total,6473.506
Slovenia,2016,Total,6688.921
Slovenia,2017,Total,6875.846
Slovenia,2018,Total,6805.031
Slovenia,2019,Total,6696.731
Slovenia,2020,Total,6330.476
Slovenia,2021,Total,6534.185
Slovenia,2022,Total,6346.628
Slovakia,2011,Total,17821.625
Slovakia,2012,Total,17264.398
Slovakia,2013,Total,17410.924
Slovakia,2014,Total,16095.663
Slovakia,2015,Total,16807.040
Slovakia,2016,Total,16954.175
Slovakia,2017,Total,17842.999
Slovakia,2018,Total,17486.510
Slovakia,2019,Total,16972.757
Slovakia,2020,Total,16417.660
Slovakia,2021,Total,17770.101
Slovakia,2022,Total,16584.081
Türkiye,2011,Total,111648.825
Türkiye,2012,Total,116811.332
Türkiye,2013,Total,112932.727
Türkiye,2014,Total,119585.829
Türkiye,2015,Total,128684.894
Türkiye,2016,Total,136082.687
Türkiye,2017,Total,146765.868
Türkiye,2018,Total,144184.845
Türkiye,2019,Total,145605.646
Türkiye,2020,Total,146134.490
Türkiye,2021,Total,159031.129
Türkiye,2022,Total,164775.484
Ukraine,2011,Total,126619.980
Ukraine,2012,Total,122596.581
Ukraine,2013,Total,116258.347
Ukraine,2014,Total,105759.796
Ukraine,2015,Total,92990.131
Ukraine,2016,Total,91706.406
Ukraine,2017,Total,89516.625
Ukraine,2018,Total,93550.622
Ukraine,2019,Total,89520.123
Ukraine,2020,Total,86551.030
United Kingdom,2011,Total,186386.165
United Kingdom,2012,Total,190890.429
United Kingdom,2013,Total,187638.193
United Kingdom,2014,Total,176632.008
United Kingdom,2015,Total,180003.492
United Kingdom,2016,Total,177369.306
United Kingdom,2017,Total,174572.870
United Kingdom,2018,Total,174024.392
United Kingdom,2019,Total,170540.288
Kosovo*,2011,Total,2528.132
Kosovo*,2012,Total,2369.037
Kosovo*,2013,Total,2295.802
Kosovo*,2014,Total,2215.126
Kosovo*,2015,Total,2520.271
Kosovo*,2016,Total,2699.478
Kosovo*,2017,Total,2562.653
Kosovo*,2018,Total,2581.860
Kosovo*,2019,Total,2666.421
Kosovo*,2020,Total,2662.957
Kosovo*,2021,Total,2885.557
Kosovo*,2022,Total,2658.464
Albania,2011,Non-renewable waste,0.000
Albania,2012,Non-renewable waste,0.000
Albania,2013,Non-renewable waste,0.000
Albania,2014,Non-renewable waste,0.000
Albania,2015,Non-renewable waste,0.000
Albania,2016,Non-renewable waste,0.000
Albania,2017,Non-renewable waste,0.000
Albania,2018,Non-renewable waste,0.000
Albania,2019,Non-renewable waste,0.000
Albania,2020,Non-renewable waste,0.000
Albania,2021,Non-renewable waste,0.000
Albania,2022,Non-renewable waste,0.000
Austria,2011,Non-renewable waste,678.203
Austria,2012,Non-renewable waste,653.018
Austria,2013,Non-renewable waste,633.266
Austria,2014,Non-renewable waste,641.143
Austria,2015,Non-renewable waste,666.351
Austria,2016,Non-renewable waste,712.306
Austria,2017,Non-renewable waste,683.213
Austria,2018,Non-renewable waste,648.265
Austria,2019,Non-renewable waste,629.875
Austria,2020,Non-renewable waste,668.304
Austria,2021,Non-renewable waste,659.651
Austria,2022,Non-renewable waste,691.118
Bosnia and Herzegovina,2014,Non-renewable waste,0.000
Bosnia and Herzegovina,2015,Non-renewable waste,0.000
Bosnia and Herzegovina,2016,Non-renewable waste,0.000
Bosnia and Herzegovina,2017,Non-renewable waste,0.000
Bosnia and Herzegovina,2018,Non-renewable waste,0.000
Bosnia and Herzegovina,2019,Non-renewable waste,0.000
Bosnia and Herzegovina,2020,Non-renewable waste,0.000
Bosnia and Herzegovina,2021,Non-renewable waste,0.000
Bosnia and Herzegovina,2022,Non-renewable waste,0.000
Belgium,2011,Non-renewable waste,726.992
Belgium,2012,Non-renewable waste,697.872
Belgium,2013,Non-renewable waste,656.965
Belgium,2014,Non-renewable waste,672.368
Belgium,2015,Non-renewable waste,669.304
Belgium,2016,Non-renewable waste,670.366
Belgium,2017,Non-renewable waste,633.042
Belgium,2018,Non-renewable waste,638.650
Belgium,2019,Non-renewable waste,647.182
Belgium,2020,Non-renewable waste,636.620
Belgium,2021,Non-renewable waste,661.197
Belgium,2022,Non-renewable waste,614.691
Bulgaria,2011,Non-renewable waste,9.076
Bulgaria,2012,Non-renewable waste,7.309
Bulgaria,2013,Non-renewable waste,13.447
Bulgaria,2014,Non-renewable waste,13.089
Bulgaria,2015,Non-renewable waste,18.272
Bulgaria,2016,Non-renewable waste,31.504
Bulgaria,2017,Non-renewable waste,38.719
Bulgaria,2018,Non-renewable waste,50.041
Bulgaria,2019,Non-renewable waste,66.527
Bulgaria,2020,Non-renewable waste,66.158
Bulgaria,2021,Non-renewable waste,74.216
Bulgaria,2022,Non-renewable waste,77.534
Cyprus,2011,Non-renewable waste,0.096
Cyprus,2012,Non-renewable waste,0.573
Cyprus,2013,Non-renewable waste,1.075
Cyprus,2014,Non-renewable waste,7.548
Cyprus,2015,Non-renewable waste,12.324
Cyprus,2016,Non-renewable waste,15.835
Cyprus,2017,Non-renewable waste,21.553
Cyprus,2018,Non-renewable waste,22.969
Cyprus,2019,Non-renewable waste,30.786
Cyprus,2020,Non-renewable waste,34.802
Cyprus,2021,Non-renewable waste,40.421
Cyprus,2022,Non-renewable waste,46.520
Czechia,2011,Non-renewable waste,219.929
Czechia,2012,Non-renewable waste,225.208
Czechia,2013,Non-renewable waste,216.299
Czechia,2014,Non-renewable waste,250.693
Czechia,2015,Non-renewable waste,277.300
Czechia,2016,Non-renewable waste,304.481
Czechia,2017,Non-renewable waste,305.660
Czechia,2018,Non-renewable waste,346.484
Czechia,2019,Non-renewable waste,359.446
Czechia,2020,Non-renewable waste,368.493
Czechia,2021,Non-renewable waste,363.969
Czechia,2022,Non-renewable waste,352.570
Germany,2011,Non-renewable waste,3873.865
Germany,2012,Non-renewable waste,4016.433
Germany,2013,Non-renewable waste,4107.361
Germany,2014,Non-renewable waste,4302.164
Germany,2015,Non-renewable waste,4251.911
Germany,2016,Non-renewable waste,4513.471
Germany,2017,Non-renewable waste,4514.020
Germany,2018,Non-renewable waste,4217.636
Germany,2019,Non-renewable waste,4248.089
Germany,2020,Non-renewable waste,4203.115
Germany,2021,Non-renewable waste,4270.517
Germany,2022,Non-renewable waste,4066.495
Denmark,2011,Non-renewable waste,413.020
Denmark,2012,Non-renewable waste,401.374
Denmark,2013,Non-renewable waste,402.614
Denmark,2014,Non-renewable waste,416.202
Denmark,2015,Non-renewable waste,429.058
Denmark,2016,Non-renewable waste,429.417
Denmark,2017,Non-renewable waste,439.349
Denmark,2018,Non-renewable waste,435.244
Denmark,2019,Non-renewable waste,446.322
Denmark,2020,Non-renewable waste,447.190
Denmark,2021,Non-renewable waste,432.654
Denmark,2022,Non-renewable waste,424.027
Estonia,2011,Non-renewable waste,0.000
Estonia,2012,Non-renewable waste,0.000
Estonia,2013,Non-renewable waste,104.328
Estonia,2014,Non-renewable waste,68.262
Estonia,2015,Non-renewable waste,47.339
Estonia,2016,Non-renewable waste,46.360
Estonia,2017,Non-renewable waste,45.097
Estonia,2018,Non-renewable waste,49.784
Estonia,2019,Non-renewable waste,42.217
Estonia,2020,Non-renewable waste,34.224
Estonia,2021,Non-renewable waste,35.926
Estonia,2022,Non-renewable waste,34.899
Greece,2011,Non-renewable waste,28.064
Greece,2012,Non-renewable waste,14.928
Greece,2013,Non-renewable waste,21.090
Greece,2014,Non-renewable waste,20.732
Greece,2015,Non-renewable waste,89.137
Greece,2016,Non-renewable waste,60.118
Greece,2017,Non-renewable waste,0.000
Greece,2018,Non-renewable waste,28.961
Greece,2019,Non-renewable waste,41.978
Greece,2020,Non-renewable waste,9.673
Greece,2021,Non-renewable waste,7.858
Greece,2022,Non-renewable waste,0.000
Spain,2011,Non-renewable waste,374.314
Spain,2012,Non-renewable waste,345.175
Spain,2013,Non-renewable waste,352.649
Spain,2014,Non-renewable waste,374.404
Spain,2015,Non-renewable waste,413.695
Spain,2016,Non-renewable waste,438.815
Spain,2017,Non-renewable waste,472.317
Spain,2018,Non-renewable waste,547.305
Spain,2019,Non-renewable waste,525.787
Spain,2020,Non-renewable waste,539.722
Spain,2021,Non-renewable waste,517.324
Spain,2022,Non-renewable waste,515.087
Finland,2011,Non-renewable waste,144.502
Finland,2012,Non-renewable waste,183.864
Finland,2013,Non-renewable waste,209.181
Finland,2014,Non-renewable waste,236.266
Finland,2015,Non-renewable waste,239.324
Finland,2016,Non-renewable waste,263.280
Finland,2017,Non-renewable waste,289.577
Finland,2018,Non-renewable waste,293.948
Finland,2019,Non-renewable waste,295.858
Finland,2020,Non-renewable waste,293.709
Finland,2021,Non-renewable waste,322.633
Finland,2022,Non-renewable waste,317.928
France,2011,Non-renewable waste,1559.344
France,2012,Non-renewable waste,1609.820
France,2013,Non-renewable waste,1652.416
France,2014,Non-renewable waste,1695.969
France,2015,Non-renewable waste,1680.342
France,2016,Non-renewable waste,1747.496
France,2017,Non-renewable waste,1688.229
France,2018,Non-renewable waste,1685.786
France,2019,Non-renewable waste,1741.731
France,2020,Non-renewable waste,1634.911
France,2021,Non-renewable waste,1723.687
France,2022,Non-renewable waste,1796.193
Georgia,2013,Non-renewable waste,0.000
Georgia,2014,Non-renewable waste,0.000
Georgia,2015,Non-renewable waste,0.000
Georgia,2016,Non-renewable waste,0.000
Georgia,2017,Non-renewable waste,0.000
Georgia,2018,Non-renewable waste,0.000
Georgia,2019,Non-renewable waste,0.000
Georgia,2020,Non-renewable waste,0.000
Georgia,2021,Non-renewable waste,0.000
Georgia,2022,Non-renewable waste,0.000
Croatia,2011,Non-renewable waste,4.275
Croatia,2012,Non-renewable waste,8.145
Croatia,2013,Non-renewable waste,8.742
Croatia,2014,Non-renewable waste,10.151
Croatia,2015,Non-renewable waste,9.315
Croatia,2016,Non-renewable waste,10.151
Croatia,2017,Non-renewable waste,11.529
Croatia,2018,Non-renewable waste,19.530
Croatia,2019,Non-renewable waste,26.963
Croatia,2020,Non-renewable waste,38.939
Croatia,2021,Non-renewable waste,45.178
Croatia,2022,Non-renewable waste,46.217
Hungary,2011,Non-renewable waste,100.363
Hungary,2012,Non-renewable waste,89.185
Hungary,2013,Non-renewable waste,83.142
Hungary,2014,Non-renewable waste,102.465
Hungary,2015,Non-renewable waste,132.321
Hungary,2016,Non-renewable waste,158.044
Hungary,2017,Non-renewable waste,163.920
Hungary,2018,Non-renewable waste,194.277
Hungary,2019,Non-renewable waste,215.081
Hungary,2020,Non-renewable waste,211.068
Hungary,2021,Non-renewable waste,244.960
Hungary,2022,Non-renewable waste,217.302
Ireland,2011,Non-renewable waste,14.183
Ireland,2012,Non-renewable waste,45.722
Ireland,2013,Non-renewable waste,61.390
Ireland,2014,Non-renewable waste,66.104
Ireland,2015,Non-renewable waste,68.799
Ireland,2016,Non-renewable waste,66.655
Ireland,2017,Non-renewable waste,113.264
Ireland,2018,Non-renewable waste,145.465
Ireland,2019,Non-renewable waste,145.319
Ireland,2020,Non-renewable waste,146.752
Ireland,2021,Non-renewable waste,142.963
Ireland,2022,Non-renewable waste,148.406
Iceland,2011,Non-renewable waste,0.000
Iceland,2012,Non-renewable waste,0.000
Iceland,2013,Non-renewable waste,0.000
Iceland,2014,Non-renewable waste,0.000
Iceland,2015,Non-renewable waste,0.000
Iceland,2016,Non-renewable waste,0.000
Iceland,2017,Non-renewable waste,0.000
Iceland,2018,Non-renewable waste,0.000
Iceland,2019,Non-renewable waste,0.000
Iceland,2020,Non-renewable waste,0.000
Iceland,2021,Non-renewable waste,0.000
Italy,2011,Non-renewable waste,1135.139
Italy,2012,Non-renewable waste,1132.273
Italy,2013,Non-renewable waste,1137.981
Italy,2014,Non-renewable waste,1157.758
Italy,2015,Non-renewable waste,1149.207
Italy,2016,Non-renewable waste,1183.123
Italy,2017,Non-renewable waste,1134.201
Italy,2018,Non-renewable waste,1132.984
Italy,2019,Non-renewable waste,1182.331
Italy,2020,Non-renewable waste,1190.111
Italy,2021,Non-renewable waste,1161.537
Italy,2022,Non-renewable waste,1165.821
Lithuania,2011,Non-renewable waste,0.000
Lithuania,2012,Non-renewable waste,0.000
Lithuania,2013,Non-renewable waste,14.880
Lithuania,2014,Non-renewable waste,18.057
Lithuania,2015,Non-renewable waste,22.523
Lithuania,2016,Non-renewable waste,49.274
Lithuania,2017,Non-renewable waste,33.653
Lithuania,2018,Non-renewable waste,35.755
Lithuania,2019,Non-renewable waste,35.994
Lithuania,2020,Non-renewable waste,58.589
Lithuania,2021,Non-renewable waste,90.714
Lithuania,2022,Non-renewable waste,88.516
Luxembourg,2011,Non-renewable waste,31.954
Luxembourg,2012,Non-renewable waste,32.280
Luxembourg,2013,Non-renewable waste,33.515
Luxembourg,2014,Non-renewable waste,32.683
Luxembourg,2015,Non-renewable waste,33.875
Luxembourg,2016,Non-renewable waste,33.836
Luxembourg,2017,Non-renewable waste,36.941
Luxembourg,2018,Non-renewable waste,37.957
Luxembourg,2019,Non-renewable waste,38.094
Luxembourg,2020,Non-renewable waste,44.739
Luxembourg,2021,Non-renewable waste,41.551
Luxembourg,2022,Non-renewable waste,41.484
Latvia,2011,Non-renewable waste,53.478
Latvia,2012,Non-renewable waste,55.675
Latvia,2013,Non-renewable waste,52.928
Latvia,2014,Non-renewable waste,65.300
Latvia,2015,Non-renewable waste,55.006
Latvia,2016,Non-renewable waste,36.687
Latvia,2017,Non-renewable waste,26.104
Latvia,2018,Non-renewable waste,45.249
Latvia,2019,Non-renewable waste,42.628
Latvia,2020,Non-renewable waste,52.620
Latvia,2021,Non-renewable waste,47.328
Latvia,2022,Non-renewable waste,50.048
Moldova,2011,Non-renewable waste,0.000
Moldova,2012,Non-renewable waste,0.000
Moldova,2013,Non-renewable waste,0.000
Moldova,2014,Non-renewable waste,0.000
Moldova,2015,Non-renewable waste,0.000
Moldova,2016,Non-renewable waste,0.000
Moldova,2017,Non-renewable waste,0.000
Moldova,2018,Non-renewable waste,0.000
Moldova,2019,Non-renewable waste,0.000
Moldova,2020,Non-renewable waste,0.000
Moldova,2021,Non-renewable waste,0.000
Moldova,2022,Non-renewable waste,0.000
Montenegro,2011,Non-renewable waste,0.000
Montenegro,2012,Non-renewable waste,0.000
Montenegro,2013,Non-renewable waste,0.000
Montenegro,2014,Non-renewable waste,0.000
Montenegro,2015,Non-renewable waste,0.000
Montenegro,2016,Non-renewable waste,0.000
Montenegro,2017,Non-renewable waste,0.000
Montenegro,2018,Non-renewable waste,0.000
Montenegro,2019,Non-renewable waste,0.000
Montenegro,2020,Non-renewable waste,0.000
Montenegro,2021,Non-renewable waste,0.000
Montenegro,2022,Non-renewable waste,0.000
North Macedonia,2011,Non-renewable waste,0.000
North Macedonia,2012,Non-renewable waste,0.000
North Macedonia,2013,Non-renewable waste,0.000
North Macedonia,2014,Non-renewable waste,0.000
North Macedonia,2015,Non-renewable waste,0.000
North Macedonia,2016,Non-renewable waste,0.000
North Macedonia,2017,Non-renewable waste,0.000
North Macedonia,2018,Non-renewable waste,0.000
North Macedonia,2019,Non-renewable waste,0.000
